date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:14:43	14367/14367	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-381f%22	https://appleswap.ai/assets/bn.6a573bd7.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bn.6a573bd7.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:44	14506/14506	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-38aa%22	https://appleswap.ai/assets/bn.a381967f.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bn.a381967f.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:45	113449/113449	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-1bb29%22	https://appleswap.ai/assets/bo.24e9a0dd.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bo.24e9a0dd.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:46	115458/115458	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-1c302%22	https://appleswap.ai/assets/bo.651ff433.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bo.651ff433.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:47	221/221	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-dd%22	https://appleswap.ai/assets/bq.23881e6c.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bq.23881e6c.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:48	225/225	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-e1%22	https://appleswap.ai/assets/bq.83723941.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bq.83723941.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:48	8197/8197	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-2005%22	https://appleswap.ai/assets/br.fc872e71.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/br.fc872e71.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:49	7786/7786	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-1e6a%22	https://appleswap.ai/assets/br.ce7e334e.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/br.ce7e334e.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:49	549/549	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-225%22	https://appleswap.ai/assets/bs.e3a1ee51.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bs.e3a1ee51.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:50	571/571	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-23b%22	https://appleswap.ai/assets/bs.21cdbdc6.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bs.21cdbdc6.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:51	25314/25314	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-62e2%22	https://appleswap.ai/assets/bt.dc7fe8fa.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bt.dc7fe8fa.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:51	25135/25135	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-622f%22	https://appleswap.ai/assets/bt.84e84171.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bt.84e84171.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:52	582/582	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-246%22	https://appleswap.ai/assets/bv.d972d58c.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bv.d972d58c.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:52	585/585	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-249%22	https://appleswap.ai/assets/bv.342b164c.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bv.342b164c.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:53	249/249	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-f9%22	https://appleswap.ai/assets/bw.1fc9322c.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bw.1fc9322c.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:54	251/251	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-fb%22	https://appleswap.ai/assets/bw.e1e15926.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bw.e1e15926.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:54	5959/5959	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-1747%22	https://appleswap.ai/assets/by.c8f5fce1.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/by.c8f5fce1.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:55	6089/6089	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-17c9%22	https://appleswap.ai/assets/by.6352ceb3.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/by.6352ceb3.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:56	46842/46842	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-b6fa%22	https://appleswap.ai/assets/bz.33179ee8.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bz.33179ee8.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:57	47103/47103	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-b7ff%22	https://appleswap.ai/assets/bz.93bdf8bf.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bz.93bdf8bf.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:57	643/643	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-283%22	https://appleswap.ai/assets/ca.73bd9657.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/ca.73bd9657.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:58	644/644	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-284%22	https://appleswap.ai/assets/ca.5e8736c4.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/ca.5e8736c4.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:58	3152/3152	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-c50%22	https://appleswap.ai/assets/cc.9c6cd055.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/cc.9c6cd055.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:59	3106/3106	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-c22%22	https://appleswap.ai/assets/cc.6ab691df.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/cc.6ab691df.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:15:00	346/346	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-15a%22	https://appleswap.ai/assets/cd.23f049df.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/cd.23f049df.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:15:00	510/510	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-1fe%22	https://appleswap.ai/assets/cd.c3f432db.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/cd.c3f432db.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:15:01	687/687	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-2af%22	https://appleswap.ai/assets/cf.1b58dc20.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/cf.1b58dc20.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:15:01	635/635	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-27b%22	https://appleswap.ai/assets/cf.2e16b1cf.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/cf.2e16b1cf.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:15:02	484/484	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-1e4%22	https://appleswap.ai/assets/cg.c606004c.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/cg.c606004c.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
